review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images
R2MBQWSAG6TWLD," Don't get fooled by the water dispenser images!",hansal,https://www.amazon.in/gp/profile/amzn1.account.AHBYJS2Z7R6Z44COZLPJQRHUR5IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"October 14, 2019",Don't get fooled by images showing a water dispenser. The water dispenser is connected to a small plastic tank in the refrigerator that needs to be filled up. This product is strictly ok as a medium priced and decently sized refrigerator with very few features.,true,false,
R1AYOOBKC7NAIP," good looks large space",Prabh_Jazz,https://www.amazon.in/gp/profile/amzn1.account.AFGFCNX5BQCPYUAAI3CRMLXWABVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 29, 2021",Looks good large space...,true,false,
R3BX9BEINACE96," Must buy",shanmukh,https://www.amazon.in/gp/profile/amzn1.account.AF2O5POHPYK77SCXB7PXFQ5ZJZJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 20, 2019",I'm giving review after 50days use.. awesome product.price is very less. I bought it for 39k. Other brands the cost is 60k to65k.,true,false,
R2L0O69JVMX0Y2," product looks amazing",Arpana,https://www.amazon.in/gp/profile/amzn1.account.AHU4T2W2BFG5QHCITHS7W2KEX3DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"March 11, 2021",The product looks great and the delivery n installation was done on time...thank you amazon for the service...need to wait n see how this refrigerator works...,true,false,
R37PD1J8L98ZM," Best refrigerator",yathish,https://www.amazon.in/gp/profile/amzn1.account.AGVJNW76K4CUXBFZLLDVZLP3EYBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 12, 2019",Awesome product best in class refrigerator. Installation was done the next day after delivery,true,false,
RUHK2VIWIZ3ZF," Best value of money",Naveen Kumar,https://www.amazon.in/gp/profile/amzn1.account.AFDJ2ZWZ73BENRU57OLLQXXU5JMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 17, 2021",Price is higher by other brands with similar capacity by INR 20000,true,false,
R29AGFRCYHU6QC," Excellent Service and Product Too - Amazon Basic -",Sukhwant S.,https://www.amazon.in/gp/profile/amzn1.account.AE6SRLFQAKXCPLOREH5BJX52IRAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 14, 2019","Good Product and Service too -and Economical on such range of product.
Service was good - overall a satisfied customer .",true,false,
R1MWDUKU1KF0N6," Value for money 🤑",Shivraj walia,https://www.amazon.in/gp/profile/amzn1.account.AHUSM4IJLHXU5LTVQUHBECANLUEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 5, 2021","The refrigerator is awesome, I would say best when compared to other refrigerators with same capacity. The cooling is extremely efficient and fast.",true,false,
R2C2652FUGO260," Excellent value",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AENXVDBOMJZCTZOACOWVTR5D5R6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 9, 2019",Value at the price. No problem faced so far. Excellent cooling. Low noise. Does not warm up a lot like my previous refrigerator.,true,false,
R1SQ3BMZQKVHS9," Best price",Timothy,https://www.amazon.in/gp/profile/amzn1.account.AGG6ASAUD75TRBES3OS4AFMQAL5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 30, 2021",Both the side could have been better,true,false,
R2ZC2O4G62QNG0," Its service are real headaches",Rushabh Kothari,https://www.amazon.in/gp/profile/amzn1.account.AE6OB5IBBPMWQCSZ6I7GE7FZIYKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 4, 2019","There is no support of service I am really scared of this product. No installation help. After demo request raised since 20 days no answer.
Made 20 calls to Amazon basic and Amazon.
No resolution.
Don't buy.",true,false,
RBO5Q1DLDFZ46," Very very disappointed",sandipkumar baraiya,https://www.amazon.in/gp/profile/amzn1.account.AHAY4P2ZRUAESFLDELLVLVG4CVWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"October 27, 2020",No response from amazon for installation.,true,false,
R278LE0UZPK0HP," Happy with price",rohit,https://www.amazon.in/gp/profile/amzn1.account.AGVQ5T5M2WVUPCHXD6F7FERUEXUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 8, 2019",Bought it for my mother. So far she is happy. Its spacious and dispenser is the part of it. I have both LG and Amazon side by side door fridge. And i can say with this budget this is a good deal.,true,false,
RCE4HI69NKLKE," Fantastic",Dr Saheer,https://www.amazon.in/gp/profile/amzn1.account.AHJGJT4QZQZ3UAGYDEZVSNABIDJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 13, 2019",One of the best products from AmazoneBasics. Worth for money too,true,false,
R31NN4DO9K6IJ3," Worst service by the service provider company.",Madan Gopal Nandwani,https://www.amazon.in/gp/profile/amzn1.account.AEYZTFALDJGDF3MBRX4CR6BPMUEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"October 11, 2019","Good product but poor service/installation .Booked for installation at 10.00 am but installed at 11.40 pm(almost midnight, that too after making dozens of calls.",true,false,
R20807R7Z6UYSV," Worst services by Amazon Basics",kashish,https://www.amazon.in/gp/profile/amzn1.account.AGCQCBHTGRKZJFAJAX5MEJDRQUUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"October 19, 2019","This product is having worst service provided by Amazon Basics. people who come come for demo and installation are not aware about the product to give any demo. When reaching out to Amazon Basics for help, no proper response",true,false,
R2AU91552MSSTE," Worst service",Narendra,https://www.amazon.in/gp/profile/amzn1.account.AFVXFQJAXZEOHEX5IVQRZIDMYEDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"October 23, 2019",Worst and worse service by installation team,true,false,
RTX24A06E19WC," Not good",Babita,https://www.amazon.in/gp/profile/amzn1.account.AGQ5T3RUBVUBZ7ZQZKQFEVG2CYQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"July 25, 2021",Ice can not be generated cooling not good,true,false,
RBMJM1ZN1Y1I0," Value for money",nicola,https://www.amazon.in/gp/profile/amzn1.account.AGWBTK7WKKGNODROWUP2ZGKMLOKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"March 6, 2021","Bit of humidity in the refrigerator side , played with the temperature it got ok",true,false,
R19YG1OMIMI1ND," Awesome..",Prakash K.,https://www.amazon.in/gp/profile/amzn1.account.AE5HTINOV2XOEWVU52GZPDI7OJ6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 8, 2019",It's Good Product from Amazon super fast cooling And good looking with big space at affordable price..,true,false,
R3NZNW3S78LNPE," Highly satisfied.",Electronic man,https://www.amazon.in/gp/profile/amzn1.account.AFYJJSH2QZLSVG2K7TVMY44TPKYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 2, 2021",,true,false,https://m.media-amazon.com/images/I/61hTna5S-LL.jpg
RQ7KNWTE3NK8R," Good product",Ansari Talhha,https://www.amazon.in/gp/profile/amzn1.account.AGK2DX3AGDT6OT4HK5DWOGVYCM4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 23, 2020","Value for money, plus the service was also good and the delivery was fast too, even the after delivery service was pretty good, good going amazon",true,false,
R219IENLBF1XS8," Amazing product...Also price wise",Harish Sharma - Faridabad,https://www.amazon.in/gp/profile/amzn1.account.AHXLFK24STS7UR277XMH57PFT4OA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"May 14, 2022",I like this product...Amazing also price wise,true,false,
R13SJJNXA0FF0N," awesome",PRADEEPKUMAR,https://www.amazon.in/gp/profile/amzn1.account.AHPDZBCJXSXR6FXU6X2BKINUHQ4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 9, 2019",recently bought this rich look n great performance,true,false,
R3EB63MR7LOC70," Value for money",M,https://www.amazon.in/gp/profile/amzn1.account.AE2F4ACU34V4U54HWFS65DXVKCDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 18, 2021",Great Value for money. Good quality. Delivery time was very quick.,true,false,
RD88EF0D3BZG0," Best purchase at good price",goutham,https://www.amazon.in/gp/profile/amzn1.account.AFOQFLALMZU6R5DGB76EBNNO2ZQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 2, 2020",Bought it in October 19 great India sale. Now also loving it. Best at this price.,true,false,
R18YQ3MOSNP01G," Very satisfied",tushar,https://www.amazon.in/gp/profile/amzn1.account.AHJT64QX45XPU4E6RHHI6U2LYXQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 6, 2021","The refrigerator is too good.
The best part is cooling and energy efficiency.
Mom loves it🤗",true,false,
RQUFEMD54PQI3," Can't tell u how happy I am with the product",Jennifer,https://www.amazon.in/gp/profile/amzn1.account.AHTFGQW3UURV5DHRUYN2YGZ2MSRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 14, 2020",Size cooling space look pice all is super,true,false,
R2ZN4LC51MZGOL," If replacement done in with time it’s good to customers",Sreenivas chowdary,https://www.amazon.in/gp/profile/amzn1.account.AGPPNLWQQE27ZXRNGLRYOSYAOQVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 13, 2021",Good value fr money but there is no cooling when temperature is in high ice cubes not forming even in 28 hours water coming from Multi air flow blower,true,false,"https://images-na.ssl-images-amazon.com/images/I/A19SjcqFQML.jpg
https://images-na.ssl-images-amazon.com/images/I/A1NVpSfDp5L.jpg
https://images-na.ssl-images-amazon.com/images/I/A1l7g729iaL.jpg"
RXY28R40OQFVH," It's a very good refrigerator with very good storage space",ovijit Bhattacharyya,https://www.amazon.in/gp/profile/amzn1.account.AHQ7EYED2XENBW26MJUOCK3ZUEHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 6, 2021",I liked the refrigerator. Temperature control feature is very good so is the storage capacity.,true,false,
RK5LXPPBSFH95," Not good product as well very very poor complaint redressal",Minesh chalishazar,https://www.amazon.in/gp/profile/amzn1.account.AFGIX4L3MLMKUDQTLG7YR525SIDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"May 2, 2021",The water droplets being formed is damaging body as well as bidding,true,false,"https://images-na.ssl-images-amazon.com/images/I/711NGg0mAQL.jpg
https://images-na.ssl-images-amazon.com/images/I/716g1boNUhL.jpg"
R1TSFPWAL1DO2M," Value for MONEY",vinod notani,https://www.amazon.in/gp/profile/amzn1.account.AE6EE3YO2WYINHHALJRIRKJEVK5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 17, 2019","One of best refrigerator in this range.
Quality is super good
Finished silver steel doors
Packing was good and well packed
Comparatively one of the best products by AMAZON BASICS",true,false,
R3ABXGWWXNL6QH," Nice product",Sajid,https://www.amazon.in/gp/profile/amzn1.account.AFESDJH3FKD4CYQG6WE3W4IG4ZQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 21, 2019",I buy this product at dussera till now it is working good....,true,false,
R2P88Z70108VAE," Very good",Meenaxii Kakkar,https://www.amazon.in/gp/profile/amzn1.account.AHA72HKJUWHV2LZOM6CGKZMIGAUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 8, 2019",Yes value for money but service very poor,true,false,
RU4SJLNXY1ADA," Gud product",ParamSherry,https://www.amazon.in/gp/profile/amzn1.account.AG4WUBI2YB66MQDK7SESTXRN7EWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 7, 2019","I really lv to use this product.
Value for money and also feel proud after buying this product.
Full of space.
Must buy this product",true,false,
R2YF1PJSGYU34G," Good product",NAGARJUNA VOOTA,https://www.amazon.in/gp/profile/amzn1.account.AE36STGIMKK5NWS7WKW3ZMGE7OKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 8, 2019",Very good quality and excellent,true,false,
R2HDT4CDPLURHK," Good Product",Subbukrishna,https://www.amazon.in/gp/profile/amzn1.account.AFFRBVZ7JFGPJ3A3HAB4Y7PZKISQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 15, 2019",It’s been a good experience till date worth every penny given.,true,false,
R1S0HXSVTORRQU," Overall Good Product ,",Sanju,https://www.amazon.in/gp/profile/amzn1.account.AEP3RG5AKKBUOYKVN6GQ6BNCJLXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 13, 2019",It is value form Money . But the Installation Team is not prompt . I have waited for more than 14 days to Get Installation . NEEDS TO improve for Installation Service,true,false,
R1ROC3YXXQN137," Good Refrigerator",Dhanapandi,https://www.amazon.in/gp/profile/amzn1.account.AEZAADT6GDK2XWL3URBGI5WUD5EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 5, 2022",Very spacious and looks modern,true,false,
R2I0GD7L3BAA5E," It's an amazing product...",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AH6F2D7N7CC7V56MYHTGHD2TFGLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 26, 2021",I like it very much....in this kind of money they offer such a huge product....I love AMAZON,true,false,
R2Y13VXV67ZW3E," Good product but bad service",Abhilash K.,https://www.amazon.in/gp/profile/amzn1.account.AF6DDVUG74NXHPRN3FAEBJN23REQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"October 28, 2019","Very good product for this price range but service is bad, if you can install it by yourself then go for it",true,false,
R26U9GXVDZIPXH," A big Refrigerator that came cheap",Srinidhi,https://www.amazon.in/gp/profile/amzn1.account.AHSPJLGZOTDIQ44LWBFYDSXKR2WQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 12, 2019","Looks like a good one to me... Got it for a steal during Diwali
The multiple compartments are good as also a generous chiller section",true,false,
R1LL8OLVJYO31P," Verry good",GURMIT SINGH,https://www.amazon.in/gp/profile/amzn1.account.AGAIL673HSDVLVCQGHV2NOTQ6TDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 31, 2021",Like,true,false,
RQRVH4L14T6A2," Good quality",shapeer,https://www.amazon.in/gp/profile/amzn1.account.AFTUD2NWUQVFEX243SREHIALNFYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 8, 2022",Good quality,true,false,
RHM2ZUPA3ZVDN," Complete value for money",Inderbir S. Kochar,https://www.amazon.in/gp/profile/amzn1.account.AFO5JYYYECHJK4CILZRY53XH3NZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 29, 2019","Very good refrigerator. Have been using since 1 month and fully satisfied with performance. Includes all features which other brands such LG, Samsung offer but at double the price.",true,false,
RI2PPBHXYEHJP," Amazon Basics Side-by-side Refrigerator",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AHHFLKDDEFF3CFWCHQRWGREDATFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 22, 2021","Very Nice.
The utilisation of inside space can be made better.",true,false,
RSPZ526M03GCM," It fulfilled the needs",Dharm Prakash Verma,https://www.amazon.in/gp/profile/amzn1.account.AEEXTLYGCH4NN67W6J4P7RBW2GPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 20, 2021",Energy efficiency,true,false,
R2VIY9PDVFLZWI," Refrigerator",Ramachandran,https://www.amazon.in/gp/profile/amzn1.account.AGVDDYYDJKDXKJIGUZZAW27SVW4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"November 21, 2019",This refrigerator is very amazing refrigerator and the refrigerator very cool refrigerator and the money is very low money.,true,false,
R2L5V94E3KSJLS," Regretting buying Amazon basics",Megha,https://www.amazon.in/gp/profile/amzn1.account.AF6GAD432IXEZIOE3ZTXJ2FVZYMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"October 21, 2019","Horrible ..
If Amazon cannot do installation for it's Amazon basics.. products..then what about third party seller",true,false,
R30ZFP5U2929N1," Cheap and Best",Ashutosh kumar,https://www.amazon.in/gp/profile/amzn1.account.AEPQ6JSAKR5NNHW2LWIACTOEC2RQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 28, 2019","Just received them, Quick and prompt delivery by Amazon as usual. Haven’t used it yet but the refrigerator looks lit and gives me the maximum bang for bucks. Loving it. Thanks Amazon",true,false,"https://images-na.ssl-images-amazon.com/images/I/610L56XyCKL.jpg
https://images-na.ssl-images-amazon.com/images/I/611HTWzSukL.jpg
https://images-na.ssl-images-amazon.com/images/I/61gD5pG5LRL.jpg
https://images-na.ssl-images-amazon.com/images/I/716yx4WGBDL.jpg
https://images-na.ssl-images-amazon.com/images/I/71KtvLzcgEL.jpg
https://images-na.ssl-images-amazon.com/images/I/71eXeL-UMbL.jpg"
R1P2DPNIR50EL6," Good product but a very bad technician.",Imran,https://www.amazon.in/gp/profile/amzn1.account.AEBZENODZQFX6CE7OLZLW3GBWONA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 25, 2021",The installation person did not have any idea about the product and gave all the wrong information.,true,false,
R17CE3G0B8IINS," Worst refrigerator i saw",Pradeep k,https://www.amazon.in/gp/profile/amzn1.account.AGGSSP52SSBKMDBILAX6UBZUNVRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"June 30, 2021",Worst refrigerator,true,false,
R1FLTADLF9RN1O," 43",Srinivas ✅,https://www.amazon.in/gp/profile/amzn1.account.AG6CJJYGOTPYJILBSADXP2PWNCZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"April 9, 2021",on amazon,true,false,
RVG891V1NHPRB," Buy it !!",Joyleen,https://www.amazon.in/gp/profile/amzn1.account.AGGMPPNQI7BKHFQ5INHGHJC6OOHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 3, 2019",Best side by side door Refrigerator at this price point,true,false,
R1C4KXK715P4YN," Superb",Nishad Occ,https://www.amazon.in/gp/profile/amzn1.account.AEEAAJSFFAX5EWV7HHXXGD5HIFMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 18, 2021",It's value for money and temperature consistently good,true,false,
R1BIG3MFT7T5P7," Absolutely great product",anita m.,https://www.amazon.in/gp/profile/amzn1.account.AGDDABHXL5OSCAQKKUOX7O626S5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 22, 2020",Excellent refrigerator and value for money .works fantastically,true,false,
R352RTJ7MOJB74," huge noise out of refrigerator 24x7",B PAVAN KUMAR,https://www.amazon.in/gp/profile/amzn1.account.AEPNNJHGA4AKI5752QUZAMR32ZJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"October 15, 2019",huge noise out of refrigerator..trying to reach Amazon but no response,true,false,
R38UY2VBK739JV," Not good pl",Amazon Customer. Not useful to exchanged,https://www.amazon.in/gp/profile/amzn1.account.AGLBJ7X4PBRZIOXQCFQGWVP7P3IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 13, 2021",Not good pl take back,true,false,
R2M9J7SXW4ZE1C," Must buy",suchita,https://www.amazon.in/gp/profile/amzn1.account.AFZC2N5W3N7SYVCP4R3VSIUWMPDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 3, 2019",Amazing experience,true,false,
RW0K65A8YIFZ5," No doubt it’s worth",rajeev,https://www.amazon.in/gp/profile/amzn1.account.AEPP5IZOAZM65SDKUME74MKM3TXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 12, 2019","On installation part iam not satisfied bcz they tourned to my home after seventeen days of purchase,hope in future if get any technical problems in refrigerator then - - - -?????",true,false,
R2CZ0D9EFF8OBQ," Excellent",Sachin Chavan,https://www.amazon.in/gp/profile/amzn1.account.AEP7GXSUPBRA6AUJEOBN4CKW5IXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"December 27, 2020","Excellent, value for money",true,false,
R1GRA5DNPW0X44," Very good",Raosaheb Patil,https://www.amazon.in/gp/profile/amzn1.account.AHELVAGBY6OZUDVNOV3YEGJWX3CQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 9, 2019","Good product but what about demo ?
no body came for demo yet.",true,false,
R3K7121FSDRWBR," Water dispenser",Rana Dey Sarkar,https://www.amazon.in/gp/profile/amzn1.account.AFSWD73UUQ7KSUET7TGFITZWZGCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"May 8, 2021",Water dispenser not working,true,false,
R16W0AKPXGGTR3," Value for money",TULSI,https://www.amazon.in/gp/profile/amzn1.account.AE5T55UQIRNS6KJYHLDOBD7AC3HA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 10, 2021","Value for money, lots of storage space, quick delivery, installation delayed by 1 days, installation was just a formality",true,false,https://images-na.ssl-images-amazon.com/images/I/A14j1iwcUwL.jpg
R1FI0G69CAGY3P," Great fridge with good price for more than 5 member",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AFV4QV2WB2E7ZSQPRWDTDL4KSFWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 19, 2019",Really good Fridge With Good Cooling Just need to confirm the electricity consumption other wise really ggod fridge at best price .,true,false,
R1YP4L01J9NYCI," Good proudect",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AFIJ3NPKHYPK53CP4VZ2AC3VQ7IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 5, 2021","More space nice look good
cooling",true,false,
RHCTCGKXOU9QC," comment on frig",H D Raghavendra,https://www.amazon.in/gp/profile/amzn1.account.AECDHYA7BWBNZZAFDT5P2DVFP3PQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"March 17, 2021","for regular kitchen items like vegetables ,prepared items, cereals, ice creams, coconut,curds etc",true,false,
R27BTG94YZ4N1E," Good product",DHANUSH,https://www.amazon.in/gp/profile/amzn1.account.AGRZ5RSPOGS367SCUCP2O7YF5UPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 1, 2020",Value of money,true,false,
R2N9M1VJC4YZXB," Excellent but not able to pair up with amazon alexa app",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AEJ56FPDHQUPNYM5UX62RKCKMZGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 12, 2019","Very good tv value for money, only thing is not able to get code for pairing with amazon alexa app",true,false,
R21DR5W35MBE35," Performance",monaanjumpatel,https://www.amazon.in/gp/profile/amzn1.account.AEMCTCDECKAHMOGAALH3Y63TLUEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 27, 2021","It's v nice
Will know later efficiency & electric consumption later on the whe v good",true,false,
R186LPANOXHT2N," perfect",manisha,https://www.amazon.in/gp/profile/amzn1.account.AESRVGA4CGX2QRQUFENTHMMLAI6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 23, 2019",nice product,true,false,
R1N0TQ5Z25FEVP," Best",shreyash s.,https://www.amazon.in/gp/profile/amzn1.account.AFRV5PRKLDM6NPGMMHHBLXLWYQTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 11, 2021",Good product,true,false,
RMU0I4QSXX6DY," Awaiting for Installation",Vijay Kumar Sharma,https://www.amazon.in/gp/profile/amzn1.account.AEJQBRCFJIFEKT6RYFCT5JKDAFYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 17, 2020",Awaiting for installation. No call no response from Amazon side.,true,false,
R2QW7IULM14WEF," Poor service. Could not use it yet",SS,https://www.amazon.in/gp/profile/amzn1.account.AFYWZ3KHQNKDHETAPQXJNBDFGNEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 19, 2019",The installation was delayed but once done it's working well and looks nice too,true,false,
ROL4Q7X65URWJ," Good product",Khushdeep Singla,https://www.amazon.in/gp/profile/amzn1.account.AGYCKTLHQSGJAI7QOI6XYLCG3G5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 15, 2021","It's a valuable product for me.
Good looking with great feel..",true,false,
R2PHFF37U2Z8E9," Good one",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AG5ZWNHLTDEJ7DAQYCGG42PX5PVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 12, 2019","Good product.
It would have been best if the freezer would be convertible to normal freeze",true,false,
R28LVEWFR8W3LR," Very good worth for money",Shaheda noor,https://www.amazon.in/gp/profile/amzn1.account.AFS6CJFTVKR5T2RGVLS3OAN7PULQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 16, 2021",Very good worth for money,true,false,
R1C6R0POJCL5XV," Best Quality product",Abhas,https://www.amazon.in/gp/profile/amzn1.account.AES6TZNXVGXXJHE4B6A3BIS36ZYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 9, 2019",Amazon basics in not attending call for installation and Amazon customer service refuses to help.,true,false,
R6S56Q5VB6S6X," drawers and trays are of bad quality, easily breakable, imbalanced cooling.",Amita choksi,https://www.amazon.in/gp/profile/amzn1.account.AFSUB2TAP56YZP225RBMGEBGTKJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 27, 2022","Trays, drawers and glass has a bad quality... easily breakable.",true,false,
R34QMDCAHVZ5TV," amazing products",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AEP4KVU2DFSFXEK5LVVCV4V6R4WQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 1, 2021","very good product, ignore all nagative replies. value for money",true,false,"https://images-na.ssl-images-amazon.com/images/I/71rmjbF6PvL.jpg
https://images-na.ssl-images-amazon.com/images/I/81J+hr++qmL.jpg
https://images-na.ssl-images-amazon.com/images/I/81bdPeh6QoL.jpg"
RMCM9XWGND9MF," Performance",Amazon Customer,https://www.amazon.in/gp/profile/amzn1.account.AGNYUGAXG6GT6XSBR3ZKV2KC65GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 26, 2021",Good performing and value for money,true,false,
R2AJPEA0VJ78HT," Great refrigerator",Dr.Prafulla Bidwe,https://www.amazon.in/gp/profile/amzn1.account.AHOX4HSKHYZBCNUHCDG67WWKU7BA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 3, 2019","Great refrigerator working flawlessly got at half the price compared with other brands
Thanks Amazon",true,false,
R1WAQDQESV2LLR," it is very much cost effective",Ramesh Patrudu,https://www.amazon.in/gp/profile/amzn1.account.AFU4CQTFVITJ3NPUWRBZFZZR474A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 2, 2021",being used for storage of food items pertains to House hold,true,false,
R13HNEQ9KHJKCZ," Good product",Sailaja,https://www.amazon.in/gp/profile/amzn1.account.AH4OGRQIJZJPWMNKAXPDYNI3TUOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 14, 2019","Value for money, product was working fine and if freezer was also convertible then it would be the best product in marketing for the money.",true,false,
R3GNX3I7UM35E1," Must buy",Nikhil,https://www.amazon.in/gp/profile/amzn1.account.AEPLPGZQWIIGQLBLLUB3JMD6A5DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 7, 2020",Worth buying. Cooling is perfect and looks great,true,false,
RZ6J2HT8AYW3O," Worst service",ammu,https://www.amazon.in/gp/profile/amzn1.account.AEVZE4MRHBE5FQQKAGPO4TC7V64Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 24, 2019",Worst service waste product don't buy this product,true,false,
RLTNK0CSB8O0I," Good but bad door alarm sound.",Tusharr Batra,https://www.amazon.in/gp/profile/amzn1.account.AHHNUL2PXX45EWTNJSPYLKWXAMEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"July 22, 2021","Product is good, but alarm sound is too low.",true,false,
